gene_id,CD4_positive_naive_resting_alpha_beta_T_cell,CD8_positive_naive_resting_alpha_beta_T_cell,hippocampus,heart,gastrocnemius,monocyte,neutrophil,T_cell,left_cerebral_cortex,adrenal_gland,B_cell
ENSMUSG00000094363.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095884.1,1.5,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.37,0.0,0.0
ENSMUSG00000094506.1,1.73,1.29,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0
ENSMUSG00000094159.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096113.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096134.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094009.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096782.1,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096835.1,2.89,0.0,0.0,0.0,0.0,4.14,1.29,0.0,0.0,0.0,0.0
ENSMUSG00000096587.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095536.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000104652.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095786.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096748.1,1.17,1.04,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0
ENSMUSG00000096880.1,6.07,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0
ENSMUSG00000094688.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094261.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000105182.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000093995.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094709.1,1.5,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.37,0.0,0.0
ENSMUSG00000094067.1,1.73,1.29,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0
ENSMUSG00000096512.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096360.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000093900.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095151.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094457.1,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000093914.1,2.89,0.0,0.0,0.0,0.0,4.14,1.29,0.0,0.0,0.0,0.0
ENSMUSG00000095222.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000076966.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000105365.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000080649.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096889.1,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000080476.1,0.0,0.0,0.0,0.0,0.0,0.0,3.02,3.38,0.0,0.0,0.0
ENSMUSG00000093907.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096053.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000106488.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000080684.1,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095051.1,0.0,0.0,0.57,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0
ENSMUSG00000094943.1,0.0,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096894.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000076994.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000105783.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094327.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000076948.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000077113.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094330.1,0.0,0.0,0.0,0.8,0.0,0.0,4.03,0.0,0.0,0.0,0.0
ENSMUSG00000080624.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000077021.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000070099.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000080558.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000076976.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000076118.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000077095.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000077104.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000076014.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000092961.1,20.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000092697.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000088833.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000076222.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078031.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095699.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000089570.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000088980.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000077991.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000077086.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078025.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000077941.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000076956.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078060.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000077954.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000080686.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000080657.1,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000080594.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000103237.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000081367.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000082871.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000102734.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000089007.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000085257.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000084560.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000081693.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000083900.2,0.04,0.15,0.0,0.02,0.06,0.0,0.0,0.31,0.04,0.05,0.11
ENSMUSG00000026778.13,113.38,107.72,2.16,0.79,26.71,0.37,0.59,136.3,2.19,0.74,0.4
ENSMUSG00000103774.1,7.98,7.47,0.04,0.0,0.36,0.07,0.0,17.83,0.07,0.03,0.0
ENSMUSG00000103253.1,0.14,0.19,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.14
ENSMUSG00000102992.1,3.13,4.67,0.01,0.01,0.07,0.02,0.0,8.41,0.0,0.0,0.0
ENSMUSG00000102196.1,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0
ENSMUSG00000102894.1,0.08,0.0,0.0,0.0,0.0,0.22,0.28,0.08,0.0,0.0,0.07
ENSMUSG00000102674.1,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000086006.2,0.12,0.0,0.31,0.0,0.0,0.0,0.0,0.08,0.16,0.0,0.0
ENSMUSG00000103223.1,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000103321.1,0.0,0.0,0.06,0.0,0.0,0.0,0.16,0.0,0.06,0.0,0.0
ENSMUSG00000086491.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000082424.4,0.0,0.0,0.1,0.16,0.4,0.0,0.09,0.0,0.18,0.09,0.0
ENSMUSG00000082314.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000026773.19,13.57,11.36,10.71,3.66,94.61,23.22,32.08,13.4,9.93,70.72,16.35
ENSMUSG00000102329.1,0.08,0.03,0.0,0.03,0.76,0.04,0.0,0.0,0.0,1.49,0.11
ENSMUSG00000102376.1,2.31,1.3,0.06,0.02,0.01,1.01,7.89,2.53,0.08,0.08,1.08
ENSMUSG00000037197.11,57.33,48.13,25.22,20.42,17.0,45.18,29.17,49.21,24.86,32.13,56.85
ENSMUSG00000082727.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000091312.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000026770.5,2.4,1.08,0.01,0.24,0.29,0.18,0.09,10.41,0.01,0.13,0.49
ENSMUSG00000104101.1,0.57,0.17,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0
ENSMUSG00000023206.16,2.41,1.65,1.8,9.44,9.36,6.28,3.51,6.06,3.03,9.21,1.86
ENSMUSG00000058594.15,12.72,11.41,25.8,21.31,7.56,25.7,19.93,15.8,33.35,24.89,21.55
ENSMUSG00000047909.11,24.25,27.08,18.0,5.03,8.26,23.84,40.02,28.35,20.27,7.47,29.02
ENSMUSG00000103542.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000080801.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000026768.10,0.01,0.05,7.12,2.24,0.63,4.69,7.12,0.05,3.14,5.18,0.0
ENSMUSG00000104174.1,0.0,0.05,0.06,0.0,0.0,0.12,0.05,0.12,0.0,0.03,0.0
ENSMUSG00000086843.3,0.0,0.0,0.48,0.09,0.03,0.09,0.0,0.0,0.26,0.09,0.0
ENSMUSG00000026767.12,34.07,26.02,28.68,4.66,3.61,26.56,41.51,38.53,17.83,12.53,15.86
ENSMUSG00000102630.1,3.12,1.21,0.24,0.03,0.13,1.51,3.84,2.52,0.14,0.06,1.79
ENSMUSG00000104449.1,2.73,1.61,0.33,0.04,0.07,1.37,4.13,2.36,0.23,0.09,1.12
ENSMUSG00000104406.1,2.83,2.33,0.49,0.07,0.12,1.08,2.45,2.91,0.24,0.07,1.04
ENSMUSG00000083547.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000104045.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000026730.12,0.14,0.05,0.19,2.26,3.32,0.66,0.18,0.07,0.3,3.72,0.08
ENSMUSG00000049630.6,0.02,0.02,50.39,0.02,0.15,0.0,0.0,0.0,40.33,0.0,0.0
ENSMUSG00000104459.1,0.0,0.0,0.0,0.09,0.1,0.02,0.0,0.02,0.0,0.04,0.0
ENSMUSG00000102900.1,0.17,0.17,0.71,0.04,0.02,0.0,0.0,0.1,0.72,0.02,0.0
ENSMUSG00000103599.1,0.0,0.0,0.19,0.04,0.03,0.08,0.0,0.0,0.06,0.02,0.0
ENSMUSG00000103143.1,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000026727.10,19.84,14.05,10.56,12.07,9.22,44.21,37.33,21.53,9.38,22.65,16.9
ENSMUSG00000103360.1,0.42,0.33,0.16,0.05,0.1,0.86,0.76,0.59,0.07,0.08,0.27
ENSMUSG00000102691.1,1.88,0.98,0.16,0.2,0.24,2.78,1.93,1.92,0.19,0.17,1.64
ENSMUSG00000099246.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000103232.1,0.23,0.41,0.14,0.07,0.18,0.66,0.21,0.57,0.22,0.07,0.04
ENSMUSG00000086358.2,0.86,0.69,0.32,0.15,0.09,0.82,0.52,0.75,0.31,0.25,0.83
ENSMUSG00000026726.10,0.01,0.0,0.04,0.25,0.01,0.01,0.0,0.03,0.11,0.12,0.0
ENSMUSG00000026723.10,2.1,2.98,1.51,2.11,1.12,2.91,3.78,2.07,1.7,2.41,1.65
ENSMUSG00000026728.9,105.84,156.79,16.72,80.3,31.05,979.55,644.56,85.77,16.3,82.95,126.95
ENSMUSG00000003418.11,21.98,2.1,0.81,0.52,0.15,8.82,0.45,13.4,0.23,0.25,2.12
ENSMUSG00000104354.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000063275.15,0.08,0.13,5.26,21.48,32.33,0.66,1.67,0.26,4.29,7.17,0.0
ENSMUSG00000102553.1,0.0,0.04,0.3,0.05,0.2,0.06,0.03,0.02,0.26,0.1,0.0
ENSMUSG00000103926.1,0.1,0.02,0.23,0.04,0.4,0.07,0.11,0.1,0.21,0.07,0.02
ENSMUSG00000086657.2,0.43,0.12,0.34,0.17,0.4,0.1,0.47,0.94,0.56,0.64,0.38
ENSMUSG00000026718.17,12.66,14.43,25.25,6.97,6.25,12.34,11.08,14.01,28.98,15.1,13.65
ENSMUSG00000103901.1,0.65,0.98,1.36,0.15,0.2,0.57,0.13,1.08,1.33,0.4,0.4
ENSMUSG00000061531.8,0.05,0.02,0.03,0.03,0.05,0.05,0.02,0.07,0.05,0.02,0.02
ENSMUSG00000083545.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000026712.3,1.54,0.72,0.98,5.13,1.68,63.33,2.11,0.65,1.8,6.19,1.42
ENSMUSG00000077897.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000103475.1,0.49,0.84,0.07,0.03,0.03,0.56,0.06,0.98,0.11,0.0,0.4
ENSMUSG00000036949.16,0.0,0.0,10.6,0.03,0.02,0.14,0.0,0.0,9.42,0.04,0.0
ENSMUSG00000084901.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000057914.15,0.03,0.11,26.27,21.86,0.16,0.56,2.27,0.0,13.2,9.09,0.14
ENSMUSG00000075525.3,0.0,0.0,0.31,0.0,0.0,0.0,0.1,0.0,0.0,0.16,0.0
ENSMUSG00000104153.1,0.0,0.0,0.73,0.01,0.01,0.02,0.11,0.0,0.11,0.15,0.0
ENSMUSG00000070271.7,0.44,0.8,0.12,0.0,0.12,0.43,0.2,1.26,0.0,0.42,0.69
ENSMUSG00000083633.2,0.1,0.0,0.93,0.11,0.04,0.19,0.7,0.0,0.25,0.8,0.0
ENSMUSG00000104034.1,0.0,0.0,1.99,0.09,0.02,0.4,1.08,0.0,0.24,1.02,0.0
ENSMUSG00000081008.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000082542.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000104106.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
ENSMUSG00000103885.1,0.02,0.0,1.37,0.07,0.02,0.25,0.76,0.0,0.14,0.6,0.02
ENSMUSG00000083305.2,0.0,0.0,1.69,0.05,0.03,0.33,1.04,0.0,0.31,0.86,0.0
ENSMUSG00000103050.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
ENSMUSG00000087086.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000085281.3,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0
ENSMUSG00000102673.1,0.0,0.0,1.02,0.31,0.0,0.06,0.27,0.0,0.22,0.18,0.0
ENSMUSG00000104271.1,0.0,0.04,1.66,0.53,0.04,0.14,0.31,0.0,0.58,0.38,0.0
ENSMUSG00000026707.15,7.44,7.45,2.47,1.31,0.87,4.34,4.27,7.84,4.29,2.22,10.56
ENSMUSG00000103778.1,0.24,0.41,0.06,0.01,0.0,0.03,0.12,0.19,0.07,0.04,0.36
ENSMUSG00000017418.13,63.68,24.01,7.27,8.1,4.59,20.99,46.48,32.3,6.91,7.24,54.0
ENSMUSG00000102258.1,25.53,14.06,0.54,0.11,0.13,11.01,10.3,16.05,0.56,0.39,22.58
ENSMUSG00000083860.2,0.06,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.0,0.03,0.06
ENSMUSG00000080930.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000083631.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000082632.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000081389.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000075520.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000103356.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000081245.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000103865.1,1.42,0.57,0.15,0.2,0.0,0.37,0.98,1.8,0.0,0.5,0.0
ENSMUSG00000026748.13,5.21,11.24,7.35,5.2,3.79,3.0,0.49,9.2,8.74,4.49,0.69
ENSMUSG00000076950.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000082235.3,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
ENSMUSG00000081525.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000085193.1,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0
ENSMUSG00000053702.16,4.55,2.83,43.06,101.38,0.14,0.46,0.45,6.83,23.58,2.29,6.1
ENSMUSG00000085100.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000099161.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000081851.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000062651.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000081116.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000054057.2,0.0,0.0,1.27,1.03,0.07,0.0,0.0,0.04,0.8,1.01,0.0
ENSMUSG00000085319.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000054074.9,0.06,0.19,4.94,1.36,0.15,0.01,0.03,0.02,2.18,1.17,0.14
ENSMUSG00000086340.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000026743.16,41.56,35.19,18.52,9.94,7.54,32.06,42.21,47.96,15.16,13.74,38.15
ENSMUSG00000099050.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000092814.1,0.0,1.39,0.0,0.0,0.0,0.74,1.39,3.12,0.61,0.0,1.5
ENSMUSG00000064964.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000081619.1,0.19,0.17,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.09,0.18
ENSMUSG00000026740.12,14.89,11.95,7.69,5.53,3.35,9.09,7.08,16.44,5.83,9.88,7.43
ENSMUSG00000083070.2,0.48,0.43,0.17,0.12,0.0,0.31,0.0,0.64,0.25,0.0,0.0
ENSMUSG00000082520.2,0.98,1.75,0.41,0.0,0.22,1.12,1.92,2.54,0.3,0.18,1.13
ENSMUSG00000081181.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000082943.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000086882.4,0.0,0.0,0.0,0.14,0.0,0.0,0.34,0.0,0.0,0.0,0.0
ENSMUSG00000051154.11,20.26,23.04,30.83,31.01,26.12,19.85,12.54,25.0,26.21,34.3,30.39
ENSMUSG00000026739.13,14.71,9.78,15.89,21.38,15.1,6.9,1.89,10.98,11.59,19.48,19.55
ENSMUSG00000037708.16,0.0,0.05,1.11,0.08,0.48,0.28,0.17,0.0,2.62,0.03,0.42
ENSMUSG00000092353.1,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.1,0.02,0.0
ENSMUSG00000081139.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000097638.1,0.02,0.02,0.15,0.0,0.0,0.0,0.07,0.07,0.16,0.0,0.05
ENSMUSG00000026737.12,40.49,38.99,15.01,1.96,0.98,102.7,28.14,40.21,14.7,9.97,30.59
ENSMUSG00000026736.1,1.03,1.68,0.26,0.03,0.0,0.98,0.56,1.03,0.32,0.28,0.34
ENSMUSG00000083281.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000037683.14,0.09,0.24,0.24,0.02,0.0,0.58,1.07,0.36,0.14,0.0,0.59
ENSMUSG00000087674.7,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0
ENSMUSG00000023094.14,1.77,1.49,9.2,19.38,4.61,1.36,6.1,1.78,6.04,8.84,1.27
ENSMUSG00000109733.1,0.0,0.0,0.34,0.03,0.0,0.0,0.0,0.04,0.29,0.0,0.0
ENSMUSG00000087103.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000085388.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000026735.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000056329.3,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.29,0.02,0.0
ENSMUSG00000026734.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000084160.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000086621.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000080227.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000043415.5,39.25,16.51,3.12,6.83,2.54,5.11,4.12,25.45,8.04,2.22,20.75
ENSMUSG00000087246.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000083893.1,0.1,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
ENSMUSG00000077342.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000105927.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000036617.16,0.11,0.2,19.94,10.89,26.76,0.1,0.18,0.0,41.72,9.04,0.54
ENSMUSG00000065644.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000083777.1,0.0,0.0,0.0,0.02,0.0,0.09,0.0,0.0,0.02,0.02,0.0
ENSMUSG00000060795.5,0.53,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.43,0.3,0.0
ENSMUSG00000082164.1,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.04,0.0
ENSMUSG00000081128.1,2.81,1.74,1.73,1.41,1.19,0.86,0.15,2.42,1.54,2.45,1.75
ENSMUSG00000065253.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000091457.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
ENSMUSG00000085477.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000098575.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000086418.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
